FISCAL_YEAR,MONTH,YEAR,SHIPMENT_INVC_DATE,CARRIER,PO,SHIPMENT_REF,PRO_INV,SHIPMENT_VOUCHER_ID,VENDOR,VENDOR_INV,PO_VOUCHER_ID,PO_INVC_DATE,PO,ITEM_ID,FREIGHT_TOTAL,PO_ID,TOTAL_QTY_PAID,QTY,UNIT_PRICE,STK_PUR_RATIO,FREIGHT_STK_PUR,MATERIAL_COST,OUTSIDE_COST,TCM_OUT,FRT_VS_OUTSIDE_COST,ACCT_ID
2021,3,2021,3/24/2021,20492,101817,"101817LB50,LA16",2984839,213118,24043,177509,213014,3/17/2021,101817,LA16,241.22,101817,4410,6282,1.46,0.1212,0.05,0.4513,0.45,0.1861,0.2639,5046
2021,3,2021,3/24/2021,20492,101817,"101817LB50,LA16",2984839,213118,24043,177509,213014,3/17/2021,101817,LB50,241.22,101817,6282,4410,0.85,0.1136,0.04,0.338,0.34,0.1986,0.1414,5046
2021,3,2021,3/24/2021,20492,101758,101758 PD25,2985961,213119,2060,I21-01360,212917,3/16/2021,101758,PD25,73.58,101758,100,100,8.75,456.0241,0.74,0.0016,0,0.0016,-0.0016,5046
2021,3,2021,4/5/2021,4046,101778,101778 LW05,597231548,213486,20100,684572,212995,3/16/2021,101778,LW05,113.34,101778,500,500,1.94,393.4511,0.23,0.0006,0,0.0006,-0.0006,5046
2021,3,2021,3/19/2021,1145,100195,100195 VK78,1201325,212957,27228,INV00407579,213000,3/15/2021,100195,VK78,1525,100195,22176,22176,0.47,1,0.07,0.0688,0.07,0.07,0,5046
2021,3,2021,3/19/2021,20492,101740,101740 TC07,2981940,212972,2023,512770,213025,3/15/2021,101740,TC07,162.25,101740,100,100,14.89,1,1.62,1.6225,1.62,1.6225,-0.0025,5046
2021,3,2021,3/19/2021,20492,101742,101742LA26 LA18,2977679,212969,20100,684438,212996,3/12/2021,101742,LA18,81.43,101742,1800,900,2.64,0.1189,0.09,0.3805,0.76,0.4824,0.2776,5046
2021,3,2021,3/19/2021,20492,101742,101742LA26 LA18,2977679,212969,20100,684438,212996,3/12/2021,101742,LA26,81.43,101742,1800,900,2.6,0.1202,0.09,0.3764,0.75,0.3764,0.3736,5046
2021,3,2021,3/19/2021,1145,100195,100195 VK78,1201173,212959,27228,INV00407524,212999,3/11/2021,100195,VK78,1525,100195,22176,22176,0.47,1,0.07,0.0688,0.07,0.07,0,5046
2021,3,2021,4/5/2021,1004,101443,101443 WK11,19738112,213482,20887,30248,213002,3/11/2021,101443,WK11,341.36,101443,90000,90000,0.05,1,0,0.0038,0,0.0038,-0.0038,5046
2021,3,2021,3/19/2021,20492,101452,101452 YC19,2976635,212971,17297,4625100,212990,3/11/2021,101452,YC19,75.76,101452,288,288,4.56,1,0.26,0.2631,0.26,0.7813,-0.5213,5046
2021,3,2021,3/29/2021,20492,101621,101621 VA11,2975485A,213175,17249,I0134325,212800,3/11/2021,101621,VA11,500,101621,6300,6300,2.1,1,0.08,0.0794,0.08,0.0794,0.0006,5046
2021,3,2021,3/17/2021,20492,101737,101737 LA27,2972664,212825,20100,684416,212785,3/10/2021,101737,LA27,141.47,101737,3560,3560,1.67,0.1214,0.04,0.3273,0.33,0.3286,0.0014,5046
2021,3,2021,3/24/2021,1145,100195,100195 VK78,1201975,213104,27228,INV00407374,212788,3/9/2021,100195,VK78,1525,100195,22176,22176,0.47,1,0.07,0.0688,0.07,0.07,0,5046
2021,3,2021,3/19/2021,1145,100195,100195 VK78,1201173,212959,27228,INV00407488,212998,3/9/2021,100195,VK78,1525,100195,88704,22176,0.47,1,0.07,0.0172,0.07,0.07,0,5046
2021,3,2021,3/17/2021,20492,101658,101658 LA102,2966599,212824,20440,91191614,212783,3/9/2021,101658,LA102,73.31,101658,450,450,1.57,0.1185,0.16,1.3748,1.37,1.3748,-0.0048,5046
2021,3,2021,3/24/2021,1145,100195,100195 VK78,1201975,213104,27228,INV00407609,213001,3/8/2021,100195,VK78,1525,100195,22176,22176,0.47,1,0.07,0.0688,0.07,0.07,0,5046
2021,3,2021,3/24/2021,3396,100229,100229 WK07,197-073962,213126,1565,3749,212952,3/8/2021,100229,WK07,148.83,100229,51000,51000,0.1,1,0,0.0029,0,0.0029,-0.0029,5046
2021,3,2021,3/19/2021,2200,101307,101307 VG32,137693A,212963,12551,73207680 RI,212909,3/8/2021,101307,VG32,1200,101307,49920,49920,0.24,1,0.02,0.024,0.02,0.024,-0.004,5046
2021,3,2021,3/17/2021,2006,100990,100990 VK06,1011889141,212807,12062,210312,212757,3/6/2021,100990,VK06,325,100990,12672,12672,0.72,1,0.03,0.0256,0.03,0.0256,0.0044,5046
2021,3,2021,3/17/2021,2006,100990,100990 VK06,1011889141,212807,12062,210308,212690,3/5/2021,100990,VK06,325,100990,12672,12672,0.72,1,0.03,0.0256,0.03,0.0256,0.0044,5046
2021,3,2021,3/12/2021,20492,101669,101669 LA27,2966914,212712,20100,684144,212620,3/5/2021,101669,LA27,140.71,101669,3560,3560,1.67,0.1214,0.04,0.3256,0.33,0.3286,0.0014,5046
2021,3,2021,3/12/2021,20492,101692,101692 LB72,2965233,212713,24043,177218,212621,3/5/2021,101692,LB72,72.93,101692,460,460,1.25,0.1149,0.16,1.3798,1.38,1.3798,0.0002,5046
2021,3,2021,4/2/2021,1004,101609,101609 LA14,20085047,213424,19802,9647512,212784,3/4/2021,101609,LA14,519.08,101609,4800,4800,2,0.1208,0.11,0.8952,0.9,0.8952,0.0048,5046
2021,3,2021,3/10/2021,20492,101655,101655 UC09,2964394,212686,2023,508547,212566,3/4/2021,101655,UC09,100.72,101655,224,112,8.54,1,0.9,0.4496,0.9,0.8993,0.0007,5046
2021,3,2021,3/10/2021,20492,101524,101524 TC08,2959914,212685,2023,508093,212593,3/3/2021,101524,TC08,100.72,101524,33,33,27.52,1,3.05,3.0521,3.05,0.2231,2.8269,5046
2021,3,2021,3/24/2021,1004,101628,101628LW77 LW73,21176957,213103,9174,77264,212618,3/3/2021,101628,LW73,214.27,101628,920,920,2.38,0.1119,0.23,2.0813,2.08,1.0185,1.0615,5046
2021,3,2021,3/24/2021,1004,101628,101628LW77 LW73,21176957,213103,9174,77264,212618,3/3/2021,101628,LW77,214.27,101628,960,960,1.6,0.1054,0.22,2.1176,2.12,1.0813,1.0387,5046
2021,3,2021,3/12/2021,20492,101659,101659 LD10,2960496,212711,24043,177165,212592,3/3/2021,101659,LD10,80.63,101659,1800,1800,1.37,0.1153,0.04,0.3885,0.39,0.3637,0.0263,5046
2021,3,2021,3/10/2021,20492,101524,101524 TC08,2959914,212685,2023,507305,212594,3/1/2021,101524,TC08,100.72,101524,15,15,27.52,1,6.71,6.7147,6.71,0.2231,6.4869,5046
2021,3,2021,3/24/2021,1004,101581,101581 LA14,18325942,213102,19802,9647385,212582,3/1/2021,101581,LA14,516.56,101581,4800,4800,2,0.1208,0.11,0.8909,0.89,0.8952,-0.0052,5046
2021,2,2021,3/5/2021,20492,101608,101608LA32 LA27,2953021,212554,20100,683832,212584,2/26/2021,101608,LA27,216.54,101608,830,3560,1.67,0.1214,0.26,2.149,2.15,0.3286,1.8214,5046
2021,2,2021,3/5/2021,20492,101608,101608LA32 LA27,2953021,212554,20100,683832,212584,2/26/2021,101608,LA32,216.54,101608,3560,830,2.71,0.1294,0.06,0.4701,0.47,0.4433,0.0267,5046
2021,2,2021,3/5/2021,20492,101608,101608LA32 LA27,2953021,212554,20100,683832,212584,2/26/2021,101608,LI81,216.54,101608,2756,2756,1.01,0.0905,0.08,0.8682,0.87,0.466,0.404,5046
2021,2,2021,3/3/2021,20492,101587,101587LC40LA18,2948307,212492,20100,683695,212340,2/24/2021,101587,LA18,72.43,101587,1350,450,2.64,0.1189,0.16,0.4512,1.35,0.4824,0.8676,5046
2021,2,2021,3/3/2021,20492,101587,101587LC40LA18,2948307,212492,20100,683695,212340,2/24/2021,101587,LC40,72.43,101587,1350,450,2.84,0.1109,0.16,0.4838,1.45,0.4838,0.9662,5046
2021,2,2021,3/3/2021,20492,101587,101587LC40LA18,2948307,212492,20100,683695,212340,2/24/2021,101587,LD35,72.43,101587,1350,450,2.77,0.1127,0.16,0.4761,1.43,0.4761,0.9539,5046
2021,2,2021,3/3/2021,20492,101601,101601 LD10,2948629,212491,24043,176988,212347,2/24/2021,101601,LD10,80.03,101601,1800,1800,1.37,0.1153,0.04,0.3856,0.39,0.3637,0.0263,5046
2021,2,2021,3/3/2021,1145,100195,100195 VK78,1195831,212485,27228,INV00406823,212342,2/23/2021,100195,VK78,1290,100195,22176,22176,0.47,1,0.06,0.0582,0.06,0.07,-0.01,5046
2021,2,2021,3/10/2021,20492,101524,101524 TC08,2959914,212685,2023,505533,212297,2/23/2021,101524,WQ10,100.72,101524,150,150,1.7,1,0.67,0.6715,0.67,0.2231,0.4469,5046
2021,2,2021,3/19/2021,1004,101532,101532LW73LR76.,21176815,212956,9174,77158,212454,2/23/2021,101532,LR76,207.73,101532,920,480,1.89,0.1091,0.23,2.0696,2.07,0.9764,1.0936,5046
2021,2,2021,3/19/2021,1004,101532,101532LW73LR76.,21176815,212956,9174,77158,212454,2/23/2021,101532,LR78,207.73,101532,920,550,1.2,0.0902,0.23,2.5033,2.5,1.181,1.319,5046
2021,2,2021,3/19/2021,1004,101532,101532LW73LR76.,21176815,212956,9174,77158,212454,2/23/2021,101532,LW73,207.73,101532,550,920,2.38,0.1119,0.38,3.3753,3.38,1.0185,2.3615,5046
2021,2,2021,3/5/2021,20492,101550,101550LC41 LA18,2945421,212552,20100,683573,212341,2/23/2021,101550,LA18,116.05,101550,450,450,2.57,0.1189,0.26,2.169,2.17,0.4824,1.6876,5046
2021,2,2021,3/5/2021,20492,101550,101550LC41 LA18,2945421,212552,20100,683573,212341,2/23/2021,101550,LA27,116.05,101550,450,1780,1.67,0.1214,0.26,2.1243,2.12,0.3286,1.7914,5046
2021,2,2021,3/5/2021,20492,101550,101550LC41 LA18,2945421,212552,20100,683573,212341,2/23/2021,101550,LC41,116.05,101550,450,414,3.14,0.1234,0.26,2.0899,2.09,0.3557,1.7343,5046
2021,2,2021,3/5/2021,2006,101564,101564 VG01,1011889882,212536,1565,3727,212302,2/23/2021,101564,VG01,275,101564,14976,14976,0.21,1,0.02,0.0184,0.02,0.0184,0.0016,5046
2021,2,2021,3/5/2021,20492,101582,101582 LB50LA16,2945691,212551,24043,176968,212348,2/23/2021,101582,LA16,235.27,101582,4410,4188,1.46,0.1212,0.05,0.4402,0.44,0.1861,0.2539,5046
2021,2,2021,3/5/2021,20492,101582,101582 LB50LA16,2945691,212551,24043,176968,212348,2/23/2021,101582,LB50,235.27,101582,4410,4410,0.85,0.1136,0.05,0.4696,0.47,0.1986,0.2714,5046
2021,2,2021,3/29/2021,2200,100917,100917,136129A,213154,12551,73201106 RI,213042,2/22/2021,100917,VG32,1200,100917,49920,49920,0.24,1,0.02,0.024,0.02,0.024,-0.004,5046
2021,2,2021,3/3/2021,2200,101309,101309 VG32,137699A,212487,12551,73201100RI,212321,2/22/2021,101309,VG32,1200,101309,49920,49920,0.24,1,0.02,0.024,0.02,0.024,-0.004,5046
2021,2,2021,3/5/2021,20492,101586,101586 LW86,2945041,212553,22380,41905,212318,2/22/2021,101586,LW86,71.85,101586,450,450,2.83,0.1175,0.16,1.3589,1.36,1.3589,0.0011,5046
2021,2,2021,3/24/2021,21368,100398,100398 VK05,16290985,213120,27228,INV00406693,213084,2/19/2021,100398,VK05,1842,100398,83200,20800,0.61,1,0.09,0.0221,0.09,0.0828,0.0072,5046
2021,2,2021,2/26/2021,20492,101530,101530LA61 LB50,2937075,212392,24043,176850,212114,2/18/2021,101530,LA61,448.47,101530,4410,11000,1.25,0.1188,0.1,0.856,0.86,0.1358,0.7242,5046
2021,2,2021,2/26/2021,20492,101530,101530LA61 LB50,2937075,212392,24043,176850,212114,2/18/2021,101530,LB50,448.47,101530,11000,4410,0.85,0.1136,0.04,0.3589,0.36,0.1986,0.1614,5046
2021,2,2021,2/26/2021,20492,101541,101541 LW89,2940977,212391,22380,41898,212189,2/18/2021,101541,LW89,88.91,101541,1800,1800,2.86,0.1199,0.05,0.412,0.41,0.3996,0.0104,5046
2021,2,2021,2/19/2021,1145,100195,100195 VK78,1194999,212115,27228,INV00406598,212186,2/16/2021,100195,VK78,1290,100195,22176,22176,0.47,1,0.06,0.0582,0.06,0.07,-0.01,5046
2021,2,2021,2/26/2021,3151,101420,101420 LA50,21-0617,212351,20440,91186547,212087,2/16/2021,101420,LA50,80,101420,43680,43680,0.73,0.1235,0,0.0148,0.01,0,0.01,5046
2021,2,2021,2/19/2021,1145,100195,100195 VK78,1194999,212115,27228,INV00406560,212185,2/15/2021,100195,VK78,1290,100195,22176,22176,0.47,1,0.06,0.0582,0.06,0.07,-0.01,5046
2021,2,2021,3/10/2021,21368,100398,100398 VK05,16291043,212687,27228,INV00406511,212037,2/15/2021,100398,VK05,1822,100398,20800,20800,0.61,1,0.09,0.0876,0.09,0.0828,0.0072,5046
2021,2,2021,2/24/2021,2200,101306,101306 VG32,137209A,212248,12551,73198486 RI,212210,2/15/2021,101306,VG32,1200,101306,49920,49920,0.23,1,0.02,0.024,0.02,0.024,-0.004,5046
2021,2,2021,2/24/2021,20492,101487,101487 LC08,2932579,212264,20440,91186411,212231,2/15/2021,101487,LC08,71.47,101487,400,400,5.68,0.1316,0.18,1.3577,1.36,1.3577,0.0023,5046
2021,2,2021,3/3/2021,1552,101504,101504LA85LV01,7584406266,212489,15365,60249023,212110,2/15/2021,101504,LA85,210.09,101504,441,441,11.33,0.1087,0.48,4.3827,4.38,3.5077,0.8723,5046
