FISCAL_YEAR,MONTH,YEAR,SHIPMENT_INVC_DATE,CARRIER,PO,SHIPMENT_REF,PRO_INV,SHIPMENT_VOUCHER_ID,VENDOR,VENDOR_INV,PO_VOUCHER_ID,PO_INVC_DATE,PO,ITEM_ID,FREIGHT_TOTAL,PO_ID,TOTAL_QTY_PAID,QTY,UNIT_PRICE,STK_PUR_RATIO,FREIGHT_STK_PUR,MATERIAL_COST,OUTSIDE_COST,TCM_OUT,FRT_VS_OUTSIDE_COST,ACCT_ID
2020,3,2020,3/16/2020,20492,98194,98194 LA61 LB50,2439164,202304,24043,169529,202232,3/10/2020,98194,LA61,234.9,98194,4410,8800,1.25,0.1188,0.05,0.4484,0.45,0.1358,0.3142,5046
2020,3,2020,3/16/2020,20492,98194,98194 LA61 LB50,2439164,202304,24043,169529,202232,3/10/2020,98194,LB50,234.9,98194,8800,4410,0.85,0.1136,0.03,0.235,0.23,0.1986,0.0314,5046
2020,3,2020,3/16/2020,20492,97989,97989 LA52,2434851,202303,20440,91114556,202221,3/6/2020,97989,LA52,71.74,97989,840,840,1.24,0.1206,0.09,0.7082,0.71,0.7024,0.0076,5046
2020,3,2020,3/16/2020,20492,98200,98200 LW89,2437016,202302,22380,39521,202231,3/6/2020,98200,LW89,178.99,98200,5400,5400,2.86,0.1199,0.03,0.2764,0.28,0.3996,-0.1196,5046
2020,3,2020,6/19/2020,1552,97349,97349 WM10,7672320364,205465,27044,2070495,202219,3/5/2020,97349,WM10,978.79,97349,50400,50400,0.25,1,0.02,0.0194,0.02,0.0045,0.0155,5046
2020,3,2020,3/16/2020,20492,98131,98131 LC01,2429981,202301,20440,91117146,202635,3/5/2020,98131,LC01,79.31,98131,1600,1600,3.36,0.1298,0.05,0.3819,0.38,0.217,0.163,5046
2020,3,2020,3/16/2020,2200,97812,97812 VG28,116909A,202280,12551,73027324 RI,202166,3/4/2020,97812,VG28,1200,97812,56160,56160,0.24,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,3,2020,3/16/2020,20492,98172,"98172 LW79,LW89",2432027,202288,22380,39496,202138,3/4/2020,98172,LW79,88.78,98172,1350,450,2.07,0.1206,0.07,0.5453,0.55,0.4155,0.1345,5046
2020,3,2020,3/16/2020,20492,98172,"98172 LW79,LW89",2432027,202288,22380,39496,202138,3/4/2020,98172,LW89,88.78,98172,1350,1350,2.86,0.1199,0.07,0.5485,0.55,0.3996,0.1504,5046
2020,3,2020,3/6/2020,20492,98102,98102 LB07,2428200,202163,20440,91113747,202130,3/3/2020,98102,LB07,71.74,98102,450,450,0.64,0.1156,0.16,1.3791,1.38,0.3748,1.0052,5046
2020,3,2020,3/6/2020,20492,98130,98130 LB50,2429437,202068,24043,169322,202140,3/3/2020,98130,LB50,92.15,98130,2205,2205,0.85,0.1136,0.04,0.3679,0.37,0.1986,0.1714,5046
2020,3,2020,3/23/2020,1004,97918,97918 LW92,17366580,202458,17352,51368,202620,3/2/2020,97918,LW92,310.84,97918,3600,3600,1.75,0.1179,0.09,0.7324,0.73,0.7842,-0.0542,5046
2020,3,2020,3/23/2020,27230,98056,98056 WK11,221040525,202470,1565,3251,202175,3/2/2020,98056,WK11,148.15,98056,30000,30000,0.09,1,0,0.0049,0,0.0038,-0.0038,5046
2020,3,2020,3/6/2020,20492,98130,98130 LB50,2429437,202068,24043,169316,202139,3/2/2020,98130,LB72,92.15,98130,460,460,1.27,0.1149,0.2,1.7435,1.74,1.3798,0.3602,5046
2020,2,2020,3/6/2020,2200,97811,97811 VG28,116908A,202045,12551,73025387 RI,202165,2/28/2020,97811,VG28,1200,97811,56160,56160,0.24,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,2,2020,3/6/2020,20492,98069,98069 LD10,2423692,202067,24043,169260,201956,2/28/2020,98069,LD10,79.49,98069,1800,1800,1.37,0.1153,0.04,0.383,0.38,0.3637,0.0163,5046
2020,2,2020,5/13/2020,27230,97348,97348 WM30,553294324,204170,27044,2070437,202128,2/27/2020,97348,WM30,572.06,97348,49800,49800,0.26,1,0.01,0.0115,0.01,0.0115,-0.0015,5046
2020,2,2020,3/6/2020,1552,97954,97954 LC11,4994084900,202155,7184,579325,201941,2/27/2020,97954,LC11,286.73,97954,1600,1600,2.48,0.1264,0.18,1.4178,1.42,0.9556,0.4644,5046
2020,2,2020,3/6/2020,2200,97810,97810 VG28,116907A,202153,12551,73023567 RI,201914,2/25/2020,97810,VG28,1200,97810,56160,56160,0.24,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,2,2020,3/6/2020,1552,98026,98026 LA74,5276929862,202049,7184,579024,201852,2/25/2020,98026,LA74,171.18,98026,441,441,2.56,0.1208,0.39,3.2133,3.21,0,3.21,5046
2020,2,2020,3/16/2020,1004,98021,98021 LS14,17300564,202273,22172,90837523,201879,2/24/2020,98021,LS14,407.04,98021,3600,3600,1.39,0.1199,0.11,0.943,0.94,1.1909,-0.2509,5046
2020,2,2020,3/6/2020,2200,97809,97809 VG28,116906A,202044,12551,73021684 RI,201777,2/20/2020,97809,VG28,1200,97809,56160,56160,0.23,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,2,2020,3/31/2020,21355,97616,97616 VK78,51366,202728,27228,INV1124374,201738,2/19/2020,97616,VK78,950,97616,17820,3564,0.49,1,0.05,0.0533,0.05,0.07,-0.02,5046
2020,2,2020,2/28/2020,1552,97346,97346 WK07,4300642592,201923,1565,3228,201730,2/18/2020,97346,WK07,407.04,97346,51000,51000,0.1,1,0.01,0.008,0.01,0.0029,0.0071,5046
2020,2,2020,3/6/2020,1004,97993,97993,17498551,202042,4059,INV106277,201729,2/18/2020,97993,LD70,111.85,97993,450,450,3.71,0.1199,0.25,2.073,2.07,2.1277,-0.0577,5046
2020,2,2020,3/16/2020,1257,97351,97351 VA21,5339952,202279,18001,15616,201735,2/17/2020,97351,VA21,815,97351,5760,5760,4.99,1,0.14,0.1415,0.14,0.2257,-0.0857,5046
2020,2,2020,2/28/2020,2200,97808,97808 VG28,116905A,201889,12551,73020013 RI,201669,2/17/2020,97808,VG28,1200,97808,56160,56160,0.23,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,2,2020,2/21/2020,20492,97897,97897 TC02,2406298,201760,27193,163683,201719,2/17/2020,97897,PC04,72.01,97897,25,25,35.09,518.4932,2.88,0.0056,0.01,0.003,0.007,5046
2020,2,2020,2/28/2020,1552,97962,97962 LA85,5263601324,201890,15365,60237141,201792,2/14/2020,97962,LA85,178.58,97962,441,441,11.33,0.1087,0.4,3.7253,3.73,3.5077,0.2223,5046
2020,2,2020,2/21/2020,20492,97981,97981 LA27,2406874,201759,20100,669189,202626,2/14/2020,97981,LA27,79.61,97981,1780,1780,1.6,0.1214,0.04,0.3684,0.37,0.3286,0.0414,5046
2020,2,2020,3/31/2020,21355,97616,97616 VK78,51370,202725,27228,INV1122531,201629,2/12/2020,97616,VK78,950,97616,792,792,0.49,1,1.2,1.1995,1.2,0.07,1.13,5046
2020,2,2020,2/28/2020,1552,97872,97872 LC11,4994084815,201922,7184,578415,201589,2/12/2020,97872,LC11,329.72,97872,1600,1600,2.48,0.1264,0.21,1.6303,1.63,0.9556,0.6744,5046
2020,2,2020,2/13/2020,20492,97862,97862 TC07,2398092,201582,2023,407431,201511,2/10/2020,97862,TC07,72.35,97862,100,100,14.35,1,0.72,0.7235,0.72,1.6225,-0.9025,5046
2020,2,2020,2/12/2020,20492,97924,97924 LB50/44,2399452,201551,24043,168823,201470,2/10/2020,97924,LB44,104.44,97924,2205,450,2.12,0.099,0.05,0.4784,0.48,0.4043,0.0757,5046
2020,2,2020,2/12/2020,20492,97924,97924 LB50/44,2399452,201551,24043,168823,201470,2/10/2020,97924,LB50,104.44,97924,450,2205,0.85,0.1136,0.23,2.043,2.04,0.1986,1.8414,5046
2020,2,2020,2/12/2020,20492,97886,97886 UC09,2397268,201546,2023,406869,201440,2/7/2020,97886,UC09,95.98,97886,112,112,7.71,1,0.86,0.857,0.86,0.8993,-0.0393,5046
2020,2,2020,2/21/2020,1552,97800,97800 LI70,7154359284,201750,2352,11709925,201446,2/6/2020,97800,LI70,171.51,97800,452,452,4.31,0.1045,0.38,3.6311,3.63,1.9791,1.6509,5046
2020,2,2020,4/8/2020,20492,97928,97928 ZM248,2465790,202908,1245,48474473,201469,2/6/2020,97928,LO13,112.52,97928,567,513,0.46,0.1072,0.2,1.8512,1.85,0,1.85,5046
2020,2,2020,4/8/2020,20492,97928,97928 ZM248,2465790,202908,1245,48474473,201469,2/6/2020,97928,LW30,112.52,97928,567,567,0.56,0.0952,0.2,2.0845,2.08,0,2.08,5046
2020,2,2020,2/21/2020,1004,97801,97801 LR73 LR75,17382179,201743,9174,73431,201454,2/5/2020,97801,LR73,176.41,97801,500,500,1.3,0.1026,0.35,3.4388,3.44,0,3.44,5046
2020,2,2020,2/21/2020,1004,97801,97801 LR73 LR75,17382179,201743,9174,73431,201454,2/5/2020,97801,LR75,176.41,97801,920,475,1.66,0.1103,0.19,1.7384,1.74,1.0994,0.6406,5046
2020,2,2020,2/21/2020,1004,97801,97801 LR73 LR75,17382179,201743,9174,73431,201454,2/5/2020,97801,LW73,176.41,97801,920,920,2.38,0.1119,0.19,1.7136,1.71,1.0185,0.6915,5046
2020,2,2020,3/31/2020,21355,97616,97616 VK78,51366,202728,27228,INV1119085,201360,2/3/2020,97616,VK78,950,97616,20196,1980,0.49,1,0.05,0.047,0.05,0.07,-0.02,5046
2020,2,2020,3/31/2020,21355,97616,97616 VK78,51664,202726,27228,INV1121543,201572,2/3/2020,97616,VK78,950,97616,22176,22176,0.49,1,0.04,0.0428,0.04,0.07,-0.03,5046
2020,1,2020,2/13/2020,7355,97345,97345 VG42,FR42870,201579,1565,3212,201576,1/31/2020,97345,VG42,300,97345,16640,16640,0.17,1,0.02,0.018,0.02,0.0038,0.0162,5046
2020,1,2020,2/10/2020,17205,97613,97613 WK62,5026644512,201392,27228,INV1117907,201357,1/31/2020,97613,VI35,190.51,97613,97240,97240,0.33,1,0,0.002,0,0.0214,-0.0214,5046
2020,1,2020,3/31/2020,21355,97616,97616 VK78,51370,202725,27228,INV1117857,201359,1/31/2020,97616,VK78,950,97616,4752,4752,0.49,1,0.2,0.1999,0.2,0.07,0.13,5046
2020,1,2020,2/13/2020,20492,97862,97862 TC07,2398092,201582,2023,405229,201251,1/31/2020,97862,WQ11,72.35,97862,150,150,0.82,1,0.48,0.4823,0.48,0.2231,0.2569,5046
2020,1,2020,2/12/2020,20492,97870,97870 LD10,2390150,201562,24043,1683636,201373,1/31/2020,97870,LD10,80.21,97870,1800,1800,1.37,0.1153,0.04,0.3865,0.39,0.3637,0.0263,5046
2020,1,2020,2/13/2020,7355,97345,97345 VG42,FR42870,201579,1565,3210,201193,1/30/2020,97345,VG42,300,97345,33280,33280,0.17,1,0.01,0.009,0.01,0.0038,0.0062,5046
2020,1,2020,2/4/2020,20492,97839,97839 LA61,2384808,201245,24043,168543,201216,1/29/2020,97839,LA61,92.81,97839,2200,2200,1.25,0.1188,0.04,0.3551,0.36,0.1358,0.2242,5046
2020,1,2020,2/4/2020,20492,97845,97845 UC30,2384733,201244,2023,404770,201252,1/29/2020,97845,UC30,82.54,97845,96,96,7.89,1,0.86,0.8598,0.86,0.709,0.151,5046
2020,1,2020,2/10/2020,17205,97613,97613 WK62,5026644512,201392,27228,INV1116783,201212,1/28/2020,97613,WK62,190.51,97613,300000,300000,0.04,1,0,0.0006,0,0.0003,-0.0003,5046
2020,1,2020,2/10/2020,17205,97614,97614 WK13,5026644513,201393,27228,INV1116786,201210,1/28/2020,97614,WK13,235.42,97614,251250,251250,0.04,1,0,0.0009,0,0.0007,-0.0007,5046
2020,1,2020,2/12/2020,2200,97783,97783 VG28,116062A,201531,12551,73011010 RI,201151,1/28/2020,97783,VG28,1200,97783,56160,56160,0.23,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,1,2020,1/30/2020,20492,97713,97713,2377430,201145,20440,91106016,201524,1/24/2020,97713,SB97,80.39,97713,1653,1653,5.35,1,0.05,0.0486,0.05,0.0463,0.0037,5046
2020,1,2020,2/12/2020,1257,97350,97350 VA21,5300852,201530,18001,15570,201202,1/22/2020,97350,VA21,815,97350,5760,5760,4.99,1,0.14,0.1415,0.14,0.2257,-0.0857,5046
2020,1,2020,2/10/2020,17205,97613,97613 WK62,5026644512,201392,27228,INV1114456,200970,1/22/2020,97613,VI35,190.51,97613,123760,123760,0.33,1,0,0.0015,0,0.0214,-0.0214,5046
2020,1,2020,1/27/2020,20492,97678,"97678 VC10,VA12",2375738,200997,27082,2010934-70,200922,1/22/2020,97678,VA12,200,97678,646,646,0.75,1,0.31,0.3096,0.31,0.2866,0.0234,5046
2020,1,2020,1/27/2020,20492,97678,"97678 VC10,VA12",2375738,200997,27082,2010934-70,200922,1/22/2020,97678,VC10,200,97678,570,570,0.8,1,0.35,0.3509,0.35,0.0777,0.2723,5046
2020,1,2020,2/13/2020,20492,97714,97714 UC20,2368882,201583,2023,403022,200912,1/21/2020,97714,UC04,112.21,97714,36,36,9.27,1,3.12,3.1169,3.12,1.9644,1.1556,5046
2020,1,2020,2/10/2020,1004,97679,97679 LS14,15817396,201376,22172,90835363,200929,1/20/2020,97679,LS14,409.94,97679,3600,3600,1.39,0.1199,0.11,0.9497,0.95,1.1909,-0.2409,5046
2020,1,2020,2/13/2020,20492,97714,97714 UC20,2368882,201583,2023,402160,200910,1/16/2020,97714,UC20,112.21,97714,105,105,9.9,1,1.07,1.0687,1.07,0.9331,0.1369,5046
2020,1,2020,2/12/2020,13066,97652,97652 VG61,5746184,201533,1565,3195,200960,1/15/2020,97652,VG61,479,97652,13920,13920,0.56,1,0.03,0.0344,0.03,0.0177,0.0123,5046
2020,1,2020,2/14/2020,20492,97684,97684 TC07,2368535,201600,2023,402107,200855,1/15/2020,97684,TC07,161.26,97684,100,100,14.35,1,1.61,1.6126,1.61,1.6225,-0.0125,5046
2020,1,2020,1/27/2020,1004,97573,97573 LS14,15817385,200976,22172,90834574,200679,1/7/2020,97573,LS14,193.31,97573,1800,1800,1.39,0.1199,0.11,0.8957,0.9,1.1909,-0.2909,5046
2020,1,2020,1/27/2020,1004,97627,97627 LB39,14159307,200975,17352,54478,200702,1/6/2020,97627,LB39,112.63,97627,450,450,2.25,0.1055,0.25,2.3724,2.37,2.3775,-0.0075,5046
2020,1,2020,1/15/2020,1552,97315,97315 WM78,5248735575,200763,1565,3184,200665,1/2/2020,97315,WM78,155.48,97315,52800,52800,0.05,1,0,0.0029,0,0.0025,-0.0025,5046
2020,1,2020,1/13/2020,2200,97483,97483 /VG28,114138A,200596,12551,72999516 RI,200685,1/2/2020,97483,VG28,1200,97483,56160,56160,0.23,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,12,2019,1/13/2020,2200,97482,97482 / VG28,114137A,200595,12551,72997302 RI,200459,12/26/2019,97482,VG28,1200,97482,56160,56160,0.23,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,12,2019,12/20/2019,20492,97424,97424,2339225,200333,15400,495823,200312,12/17/2019,97424,5357SAR030,80.45,97424,55,55,16.44,1,1.46,1.4627,1.46,1.4091,0.0509,5046
2020,12,2019,1/3/2020,1004,97468,97468 LS14,15817381,200532,22172,90834024,200341,12/17/2019,97468,LS14,253.12,97468,1800,1800,1.39,0.1199,0.14,1.1728,1.17,1.1909,-0.0209,5046
2020,12,2019,1/3/2020,1004,97510,97510 LA14,16804817,200531,19802,9608336,200573,12/16/2019,97510,LA14,614.09,97510,4800,4800,1.95,0.1208,0.13,1.0591,1.06,0.8952,0.1648,5046
2020,12,2019,12/13/2019,20492,97426,97426 LA27/LA81,2329168,200191,20100,666318,200145,12/10/2019,97426,LA27,140.61,97426,2756,1780,1.6,0.1214,0.05,0.4203,0.42,0.3286,0.0914,5046
2020,12,2019,12/13/2019,20492,97426,97426 LA27/LA81,2329168,200191,20100,666318,200145,12/10/2019,97426,LI81,140.61,97426,2756,2756,1.04,0.0905,0.05,0.5638,0.56,0.466,0.094,5046
2020,12,2019,12/13/2019,20492,97459,97459 LC03,2328616,200192,20440,91101424,200574,12/10/2019,97459,LC03,72.77,97459,425,425,4.41,0.1235,0.17,1.3864,1.39,0.3312,1.0588,5046
2020,12,2019,12/10/2019,20492,97417,97417,2324565,200111,17354,261667,199993,12/3/2019,97417,LI52,133.54,97417,1020,1020,0.78,0.1067,0.13,1.227,1.23,0,1.23,5046
2020,12,2019,12/10/2019,20492,97417,97417,2324565,200111,17354,261667,199993,12/3/2019,97417,LP20,133.54,97417,1020,364,0.65,0.1558,0.13,0.8403,0.84,0,0.84,5046
2020,11,2019,12/13/2019,1004,97318,97318 LA08,14441967,200162,3333,78993,199858,11/25/2019,97318,LA08,148.81,97318,1920,1920,2.02,0.1127,0.08,0.6877,0.69,0.1802,0.5098,5046
2020,11,2019,12/3/2019,1552,96957,96957 WO01,5095252794,199884,10058,447407,199784,11/19/2019,96957,WO01,471.49,96957,50000,50000,0.12,1,0.01,0.0094,0.01,0.0094,0.0006,5046
2020,11,2019,11/21/2019,20492,97314,97314,2303799,199709,1565,3156,199679,11/18/2019,97314,VI06,200,97314,26892,26892,0.18,1,0.01,0.0074,0.01,0.01,0,5046
2020,11,2019,11/21/2019,20492,97361,97361,2304748,199708,22380,38787,199757,11/18/2019,97361,LW68,91.59,97361,1350,551,1.81,0.0923,0.07,0.735,0.74,0.5191,0.2209,5046
2020,11,2019,11/21/2019,20492,97361,97361,2304748,199708,22380,38787,199757,11/18/2019,97361,LW89,91.59,97361,1350,1350,2.86,0.1199,0.07,0.5658,0.57,0.3996,0.1704,5046
2020,11,2019,11/21/2019,17205,96786,96786,5023705947,199704,1565,3154,199798,11/13/2019,96786,VI12,863.31,96786,1360,1360,1.04,1,0.63,0.6348,0.63,0.0143,0.6157,5046
2020,11,2019,11/21/2019,17205,96786,96786,5023705947,199704,1565,3154,199798,11/13/2019,96786,VI15,863.31,96786,1352,1352,1.04,1,0.64,0.6385,0.64,0.0143,0.6257,5046
2020,11,2019,11/21/2019,17205,96786,96786,5023705947,199704,1565,3154,199798,11/13/2019,96786,VK01,863.31,96786,2380,2380,0.97,1,0.36,0.3627,0.36,0.0143,0.3457,5046
2020,11,2019,12/3/2019,1552,97300,97300 LV20,5086288690,199882,15365,60233652,199551,11/13/2019,97300,LV20,122.76,97300,220,220,8.87,0.1114,0.56,5.009,5.01,3.4227,1.5873,5046
2020,11,2019,11/18/2019,20492,97133,97133,2298030,199580,15400,494783,199573,11/12/2019,97133,5396ABS050,72.88,97133,10,10,27.5,1,7.29,7.288,7.29,0,7.29,5046
2020,11,2019,11/14/2019,20492,97013,97013,2294242,199525,3001,44-0068982,199468,11/8/2019,97013,WM57,239.9,97013,81000,81000,0.26,1,0,0.003,0,0.003,-0.003,5046
2020,11,2019,11/14/2019,20492,97270,97270,2292843,199526,24043,166924,199439,11/8/2019,97270,LD10,80.57,97270,1800,1800,1.37,0.1153,0.04,0.3882,0.39,0.3637,0.0263,5046
2020,11,2019,11/21/2019,1552,97282,97282,5082816104,199700,7210,191417,199546,11/8/2019,97282,LA31,298.3,97282,838,838,2.5,0.123,0.36,2.894,2.89,2.894,-0.004,5046
2020,11,2019,11/21/2019,1552,96770,96770,8257764956,199701,27044,2972391,199503,11/7/2019,96770,WM22,565,96770,50400,50400,0.26,1,0.01,0.0112,0.01,0.0054,0.0046,5046
2020,11,2019,11/14/2019,20492,97089,97089,2290817,199524,17249,I0128075,199478,11/7/2019,97089,VA01,500,97089,756,2772,1.84,1,0.66,0.6614,0.66,0.2738,0.3862,5046
2020,11,2019,11/14/2019,20492,97089,97089,2290817,199524,17249,I0128075,199478,11/7/2019,97089,VA07,500,97089,5544,756,1.9,1,0.18,0.0902,0.18,0.1091,0.0709,5046
2020,11,2019,11/14/2019,20492,97089,97089,2290817,199524,17249,I0128075,199478,11/7/2019,97089,VA11,500,97089,5544,2772,1.77,1,0.18,0.0902,0.18,0.0794,0.1006,5046
2020,11,2019,11/14/2019,20492,97273,97273,2292477,199527,22380,38704,199438,11/7/2019,97273,LA70,90.2,97273,900,500,2.3,0.1052,0.1,0.9527,0.95,0.4445,0.5055,5046
2020,11,2019,11/14/2019,20492,97273,97273,2292477,199527,22380,38704,199438,11/7/2019,97273,LW88,90.2,97273,500,450,2.21,0.1209,0.18,1.4921,1.49,0.3868,1.1032,5046
2020,11,2019,11/14/2019,20492,97273,97273,2292477,199527,22380,38704,199438,11/7/2019,97273,LW89,90.2,97273,900,900,2.86,0.1199,0.1,0.8359,0.84,0.3996,0.4404,5046
2020,11,2019,11/14/2019,20492,97154,97154,2291112,199523,2023,390739,199405,11/6/2019,97154,TC07,161.26,97154,54,54,14.35,1,2.99,2.9863,2.99,1.6225,1.3675,5046
2020,11,2019,11/22/2019,1004,97251,97251,16276161,199760,19802,964900,199658,11/6/2019,97251,LA14,613.66,97251,4800,4800,1.95,0.1208,0.13,1.0583,1.06,0.8952,0.1648,5046
2020,11,2019,11/11/2019,20492,97252,97252,2289437,199403,24043,166850,199377,11/6/2019,97252,LA16,89.22,97252,2094,2094,1.46,0.1212,0.04,0.3515,0.35,0.1861,0.1639,5046
2020,11,2019,11/11/2019,20492,96713,96713,2289520,199404,8067,48529,199408,11/5/2019,96713,ZM248,94.77,96713,50,50,349,1,1.9,1.8954,1.9,2.7304,-0.8304,5046
2020,11,2019,11/7/2019,20492,97012,97012,2284005,199393,3001,44-0068794,199329,11/4/2019,97012,WM57,239.9,97012,81000,81000,0.26,1,0,0.003,0,0.003,-0.003,5046
2020,11,2019,11/7/2019,20492,97206,97206,2284650,199392,20440,91090591,199374,11/4/2019,97206,LC01,80.57,97206,1600,1600,3.36,0.1298,0.05,0.388,0.39,0.217,0.173,5046
2020,11,2019,11/6/2019,20492,97208,97208,2285528,199320,2023,389520,199328,11/4/2019,97208,UC09,96.79,97208,112,112,7.81,1,0.86,0.8642,0.86,0.8993,-0.0393,5046
2020,11,2019,11/7/2019,20492,97220,97220,2287047,199391,15400,494594,199422,11/4/2019,97220,5395CUS030,72.88,97220,10,10,19.92,1,7.29,7.288,7.29,7.288,0.002,5046
2020,11,2019,12/3/2019,1552,97164,97164 LD11,4674929604,199883,7184,574137,199340,11/1/2019,97164,LD11,238.84,97164,1764,1764,1.4,0.1155,0.14,1.1723,1.17,1.0982,0.0718,5046
2020,10,2019,11/7/2019,2200,97064,97064,111671A,199388,12551,72972760 RI,199407,10/31/2019,97064,VK61,1200,97064,59400,59400,0.27,1,0.02,0.0202,0.02,0.0202,-0.0002,5046
2020,10,2019,11/6/2019,20492,97194,97194,2283656,199323,20100,664980,199371,10/31/2019,97194,LA18,96.82,97194,1780,450,2.52,0.1189,0.05,0.4575,0.46,0.4824,-0.0224,5046
2020,10,2019,11/6/2019,20492,97194,97194,2283656,199323,20100,664980,199371,10/31/2019,97194,LA27,96.82,97194,1780,1780,1.6,0.1214,0.05,0.448,0.45,0.3286,0.1214,5046
2020,10,2019,11/5/2019,20492,97195,97195,2282214,199292,24043,166751,199278,10/31/2019,97195,LB50,140.61,97195,4410,4410,0.85,0.1136,0.03,0.2807,0.28,0.1986,0.0814,5046
2020,10,2019,11/5/2019,20492,97195,97195,2282214,199292,24043,166758,199279,10/31/2019,97195,LB50,140.61,97195,4410,4410,0.87,0.1136,0.03,0.2807,0.28,0.1986,0.0814,5046
2020,10,2019,11/6/2019,20492,97204,97204,2284066,199322,24043,166762,199376,10/31/2019,97204,LD10,80.57,97204,1800,1800,1.37,0.1153,0.04,0.3882,0.39,0.3637,0.0263,5046
2020,10,2019,11/14/2019,20492,97154,97154,2291112,199523,2023,388611,199206,10/30/2019,97154,UE04,161.26,97154,20,20,11.36,1,8.06,8.063,8.06,1.9644,6.0956,5046
2020,10,2019,11/5/2019,20492,97200,97200,2281813,199291,22380,38642,199232,10/30/2019,97200,LW79,90.2,97200,900,450,2.07,0.1206,0.1,0.831,0.83,0.4155,0.4145,5046
2020,10,2019,11/5/2019,20492,97200,97200,2281813,199291,22380,38642,199232,10/30/2019,97200,LW86,90.2,97200,900,450,2.83,0.1175,0.1,0.853,0.85,1.3589,-0.5089,5046
2020,10,2019,11/5/2019,20492,97200,97200,2281813,199291,22380,38642,199232,10/30/2019,97200,LW89,90.2,97200,900,900,2.86,0.1199,0.1,0.8359,0.84,0.3996,0.4404,5046
2020,10,2019,11/4/2019,20492,97011,97011,2275322,199265,3001,44-0068577,199126,10/28/2019,97011,WM57,223.97,97011,63000,63000,0.26,1,0,0.0036,0,0.003,-0.003,5046
2020,10,2019,11/7/2019,1552,97056,97056,4571038253,199389,1565,3145,199214,10/28/2019,97056,WM02,270.18,97056,50000,50000,0.09,1,0.01,0.0054,0.01,0.0017,0.0083,5046
2020,10,2019,11/14/2019,1004,97096,97096,17452769,199510,4059,INV 105903,199210,10/28/2019,97096,LD70,107.58,97096,450,450,3.71,0.1199,0.24,1.9939,1.99,2.1277,-0.1377,5046
2020,10,2019,11/22/2019,3123,96977,96977,11021750,199747,3123,2873,199778,10/24/2019,96977,DA10,171.02,96977,4,4,125.01,454,42.76,0.0942,0.09,0.0049,0.0851,5046
2020,10,2019,10/31/2019,20492,96983,96983,2274516,199190,3001,44-0068468,199040,10/24/2019,96983,WM57,223.97,96983,63000,63000,0.26,1,0,0.0036,0,0.003,-0.003,5046
2020,10,2019,10/25/2019,20492,97116,97116,2267691,199016,24043,166593,199076,10/24/2019,97116,LA61,207.57,97116,4000,4000,1.27,0.1188,0.05,0.4368,0.44,0.1358,0.3042,5046
2020,10,2019,10/31/2019,2200,97010,97010,111204A,199180,12551,72969117 RI,199131,10/23/2019,97010,VG28,1200,97010,56160,56160,0.23,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,10,2019,11/6/2019,4046,97114,97114,529171811,199314,20100,664584,199002,10/22/2019,97114,LW05,109.2,97114,500,500,1.94,393.4511,0.22,0.0006,0,0.0006,-0.0006,5046
2020,10,2019,11/6/2019,1004,97119,97119,16409959,199313,19802,9603406,199154,10/22/2019,97119,LA14,614.39,97119,4800,4800,1.95,0.1208,0.13,1.0596,1.06,0.8952,0.1648,5046
2020,10,2019,11/5/2019,1552,97081,97081,5086288546,199289,15365,60232767,198999,10/21/2019,97081,LA93,141.87,97081,441,441,9.45,0.1,0.32,3.217,3.22,3.5265,-0.3065,5046
2020,10,2019,10/25/2019,20492,97116,97116,2267691,199016,24043,166480,199003,10/21/2019,97116,LA61,207.57,97116,450,450,1.25,0.1188,0.46,3.8827,3.88,0.1358,3.7442,5046
2020,10,2019,10/25/2019,2200,97009,97009,111203A,199017,12551,72966927 RI,198879,10/18/2019,97009,VG28,1200,97009,56160,56160,0.23,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,10,2019,10/25/2019,20492,96982,96982,2265846,199015,3001,44-0068231,199288,10/17/2019,96982,WM57,250,96982,81000,81000,0.26,1,0,0.0031,0,0.003,-0.003,5046
2020,10,2019,10/31/2019,2200,97008,97008,110742A,199179,12551,72966309 RI,198878,10/17/2019,97008,VG28,1200,97008,56160,56160,0.23,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,10,2019,10/25/2019,20492,97079,97079,2264381,199013,24043,166428,198862,10/17/2019,97079,LA16,238.62,97079,8376,8376,1.46,0.1212,0.03,0.2351,0.24,0.1861,0.0539,5046
2020,10,2019,10/25/2019,20492,97087,97087,2269202,199026,3316,Z97087,198830,10/17/2019,97087,PB43,72.82,97087,81,81,0,1,0.9,0.899,0.9,0,0.9,5046
